Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,V_d_proj,S_p_proj
-1.9029,34.076629244092146,23.604121389119143,0.0,10.472507854973003,20.336028433797022,7.0634312568883
-1.8529,37.370625698676434,26.584011285669014,0.0,10.78661441300742,22.287489506814268,8.120889070652236
-1.8029000000000002,39.18414052046371,31.17153621425089,0.0,8.012604306212818,24.0118319252119,8.294632678965321
-1.7529000000000001,35.94247039374416,34.71161860097284,0.0,1.2308517927713183,23.590235346277996,6.0820655063121425
-1.7029,34.903253691686196,33.07643070099211,0.0,1.8268229906940832,24.705613879779065,4.153619445321473
-1.6529000000000003,38.62193881962274,29.574032902577265,0.0,9.047905917045476,28.34821040165692,3.7685904811995226
-1.6029,42.17673830190071,29.59042112689314,0.0,12.586317175007572,31.131939244436715,4.178507187472376
-1.5529000000000002,43.662838305574866,33.38456647766548,0.0,10.278271827909386,31.863474632393796,4.917622270624374
-1.5029,44.407940375785216,37.11404708432295,0.0,7.293893291462268,31.664504832684255,5.67369879003909
-1.4529,44.079205214891964,37.05270465369786,0.0,7.026500561194105,31.304288052674842,5.75961739681434
-1.4029000000000003,42.16421392174668,35.023569585019814,0.0,7.140644336726865,30.803560007224963,4.793878617811798
-1.3529,40.22640257603567,34.41471534228488,0.0,5.8116872337507886,30.58269679448692,3.4654999973796867
-1.3029000000000002,40.12226295494656,35.12682499779318,0.0,4.995437957153378,31.441325452214034,2.423258759408051
-1.2529,41.912345352640585,38.027733506748824,0.0,3.8846118458917616,33.43429770278367,1.7212610944779125
-1.2029,45.338170462140184,42.09809277389772,0.0,3.240077688242465,36.56815473308946,1.2996908219227152
-1.1529000000000003,50.33689798572462,42.71008017508666,0.0,7.626817810637959,40.69154063317214,1.1854706845588423
-1.1029,57.586703865246335,43.54338868583444,0.0,14.043315179411898,46.423848586304814,1.288089708107111
-1.0529000000000002,66.27947186169965,53.403779748561625,0.0,12.875692113138022,53.538138060521774,1.3468742859451694
-1.0029,72.25459518284327,71.78080307527135,0.0,0.47379210757192425,58.8650689278124,1.235611254669106
-0.9529000000000001,76.12895766613633,86.84001971812782,0.0,-10.71106205199149,62.641531274049335,1.0846446642990983
-0.9029000000000003,76.19496110560368,92.89053783128453,0.0,-16.69557672568085,63.277794172181245,0.9254259013492707
-0.8529,74.65005276227089,91.54488297680548,0.0,-16.894830214534593,62.52672224936377,0.7922724991060854
-0.8029000000000002,77.584553309064,84.26209298971212,0.0,-6.67753968064811,65.56235814396376,0.7588363607474553
-0.7528999999999999,82.62658058807537,81.52825218863082,0.0,1.0983283994445543,70.60578437368957,0.7656957028201692
-0.7029000000000001,88.03406972790884,87.02582973860221,0.0,1.008239989306631,75.78032594152862,0.7651528248177011
-0.6529000000000003,88.46108099980114,91.77819949672794,0.0,-3.3171184969267955,76.24684780060676,0.7132237477887694
-0.6029,79.12773512199578,86.64110282979746,0.0,-7.513367707801677,68.0723819743016,0.5678981697446964
-0.5529000000000002,73.60072595029976,80.6603340747414,0.0,-7.059608124441638,63.15183556184923,0.4707780892481389
-0.5028999999999999,79.39387209891154,81.6028564587323,0.0,-2.208984359820761,68.09825220183464,0.48900429774589443
-0.4529000000000001,86.89759194549652,82.71188045028003,0.0,4.185711495216481,74.59967881580363,0.5325849434234733
-0.40290000000000026,89.14365087416064,80.8481361696216,0.0,8.295514704539045,76.52009034283472,0.5380295946443037
-0.3529,87.0506158649564,84.01183356986172,0.0,3.038782295094677,74.64492485786013,0.5049087197739632
-0.30290000000000017,86.26384219906066,91.80973057337218,0.0,-5.545888374311517,74.07356600828737,0.48328794796195707
-0.2528999999999999,93.56167135937646,96.3302495407611,0.0,-2.7685781813846404,80.63674908103505,0.5286505454892947
-0.20290000000000008,99.52275111551954,98.74744906343228,0.0,0.7753020520872553,85.99189360608682,0.5853643136567461
-0.15290000000000026,102.96608643048265,101.69472686267187,0.0,1.2713595678107765,88.95495410153147,0.6531699328799456
-0.10289999999999999,111.61490683547996,110.68091168642759,0.0,0.9339951490523646,96.87572548869906,0.7476910740287008
-0.05290000000000017,119.51967329685979,120.17756714582086,0.0,-0.6578938489610664,104.53872637683334,0.8136626703722635
-0.0028999999999999027,121.73326891425506,116.88951978271719,0.0,4.8437491315378765,106.6837268298519,0.8553763638674551
0.04709999999999992,128.4924108102458,107.22477848602003,0.0,21.267632324225758,112.36521525050833,0.9330951457604137
0.09709999999999974,130.88380744253033,103.0366545191826,0.0,27.84715292334772,114.06268137126473,0.9686011854447603
