Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Nb_d_proj,S_p_proj
-3.8803000000000005,33.06336836262216,23.03097470710365,0.0,10.032393655518508,8.986983618151678,1.0300526943423571
-3.8303000000000003,25.809899147031857,23.81928950005488,0.0,1.9906096469769778,6.982058786366961,0.7425992550250365
-3.7803000000000004,22.509592937207533,24.49514721271634,0.0,-1.9855542755088074,6.516080406722357,0.6069467135107965
-3.7303000000000006,22.440097950297506,22.103368532101253,0.0,0.3367294181962528,6.9227948727372866,0.5943318344029456
-3.6803000000000003,21.309972356349604,16.424567738957904,0.0,4.8854046173917,6.392521870827898,0.6319804063401462
-3.6303000000000005,18.5370956030808,11.291294707573433,0.0,7.245800895507367,5.28717886841663,0.818104393534685
-3.5803000000000003,17.21622067624545,9.262970149028801,0.0,7.953250527216648,4.6931395980009265,1.6558015766664096
-3.5303000000000004,18.411429825409805,11.509372262158495,0.0,6.90205756325131,4.709036832569341,3.599221570466078
-3.4803000000000006,20.471767721315985,17.240981909458377,0.0,3.230785811857608,4.879357253093262,6.511759805263298
-3.4303000000000003,29.56021491913546,21.844094915721172,0.0,7.716120003414289,6.818414004992919,12.11906784582648
-3.3803000000000005,41.67902837184075,22.67716949567706,0.0,19.00185887616369,10.094766210836953,16.690194991848323
-3.3303000000000003,39.058106681032285,22.13553334567305,0.0,16.922573335359235,10.547191659669565,12.574825800124003
-3.2803000000000004,30.927393434134558,22.138073157273247,0.0,8.78932027686131,9.240197700162526,7.440934845427984
-3.2303000000000006,24.844285128859973,23.291150188415205,0.0,1.5531349404447674,8.114194887275762,4.449485519388228
-3.1803000000000003,23.884088801654226,23.534143394453235,0.0,0.3499454072009911,9.083064445287068,2.932012596133392
-3.1303000000000005,26.39372632899726,21.1946810877421,0.0,5.19904524125516,11.601118608963443,3.130116110946117
-3.0803000000000003,27.092264526547226,19.588961414682174,0.0,7.503303111865051,12.701434384792481,3.6067047407377193
-3.0303000000000004,27.257892771474943,20.759242316846084,0.0,6.498650454628859,12.490278722622048,4.241117055579549
-2.9803000000000006,31.23115260278019,23.58857508686277,0.0,7.6425775159174165,13.191527966818626,6.274961812999788
-2.9303000000000003,37.753911258037355,25.639659924809685,0.0,12.11425133322767,14.94272060805444,9.674788952867797
-2.8803000000000005,40.088185924277894,24.600410622991856,0.0,15.487775301286039,15.98192275330306,11.135020055872818
-2.8303000000000003,34.53760128222372,21.777622699326557,0.0,12.759978582897162,15.05128042065906,8.40667126296488
-2.7803000000000004,27.39417677407949,21.173930113727394,0.0,6.220246660352096,13.547606937746849,4.862678180337392
-2.7303000000000006,25.845401655729358,22.684409485776534,0.0,3.1609921699528236,13.883255224111839,3.467870803709247
-2.6803000000000003,28.942647130744202,21.98453978555641,0.0,6.958107345187791,15.502528748552038,4.273104021869889
-2.6303000000000005,32.17436608728581,20.573689624012253,0.0,11.600676463273558,16.52198282053702,6.211388192933883
-2.5803000000000003,34.57352983626615,22.988606374708308,0.0,11.584923461557839,16.88566492404225,8.311483169230844
-2.5303000000000004,35.5292109165417,26.783002696689966,0.0,8.746208219851734,17.071761163280964,9.022268896556414
-2.4803000000000006,31.74418663839497,28.41633999193172,0.0,3.32784664646325,16.27475577715119,6.556195994981065
-2.4303000000000003,29.670242650547927,28.02431535110812,0.0,1.6459272994398049,16.346617411262162,4.69487882430268
-2.3803000000000005,31.416179449694255,26.31219611988484,0.0,5.103983329809413,17.45519129625609,5.353020693319193
-2.3303000000000003,33.671369741271945,25.01434408558318,0.0,8.657025655688766,18.398891945241502,6.791670805296118
-2.2803000000000004,36.61169060486543,24.18403803805087,0.0,12.427652566814562,19.7204351594529,7.995734042831966
-2.2303000000000006,40.747151493849316,24.16570494971329,0.0,16.581446544136025,21.587306359451375,9.262887966046645
-2.1803000000000003,42.088525461265576,25.473579561977733,0.0,16.614945899287843,22.0603398134944,9.863335485347644
-2.1303000000000005,39.5274525623392,27.417330498800283,0.0,12.110122063538917,21.09218572595927,9.173745306960324
-2.0803000000000003,38.82104704144791,28.603355036140513,0.0,10.217692005307399,21.49680269594686,8.516204511629038
-2.0303000000000004,41.657329332376975,28.445176263359482,0.0,13.212153069017493,23.34537872293462,8.80703145721263
-1.9803000000000006,43.386074881059635,27.65793547737242,0.0,15.728139403687216,24.017319795845616,9.277213357235144
-1.9303000000000003,43.12694599745913,26.360308419878354,0.0,16.766637577580777,23.747421798483888,9.312867584495365
-1.8803000000000005,42.30427365056782,25.78456585445297,0.0,16.51970779611485,23.761342575124708,8.79451768164084
-1.8303000000000003,40.79409088596475,27.04816593073023,0.0,13.745924955234518,23.617081821986766,7.948431574588254
-1.7803000000000004,39.32378016463066,29.07926484547176,0.0,10.244515319158904,23.432058661716052,7.042878028593066
-1.7303000000000006,39.88257381111457,31.13168478122746,0.0,8.750889029887109,23.950650060386685,6.9671561518033585
-1.6803000000000003,43.74424272918873,34.53339626528487,0.0,9.210846463903856,25.83390646761343,8.305282526480083
-1.6303000000000005,49.18353551092153,40.67349209250307,0.0,8.510043418418462,28.366344547161404,10.394548831240893
-1.5803000000000003,51.622180993859914,47.70139446868801,0.0,3.9207865251719056,29.294337812734746,11.553567334435325
