Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Sc_d_proj,S_p_proj
-4.656499999999999,26.215362246903055,24.191124996915324,0.0,2.0242372499877312,7.412231288233824,0.0901612821775574
-4.6065000000000005,27.527099181006825,26.593162895166973,0.0,0.9339362858398523,7.693252940677969,0.09298541193873941
-4.5565,28.18611450610871,29.070279014316554,0.0,-0.8841645082078458,7.785553123595956,0.09481786705081206
-4.5065,28.98965883294975,30.48548446122059,0.0,-1.4958256282708398,7.91224366801319,0.1012045047613748
-4.4565,30.1968298914977,31.54178489033974,0.0,-1.3449549988420415,8.138582934468989,0.10997124053583077
-4.406499999999999,31.535467283633842,32.23915905924439,0.0,-0.703691775610551,8.382697540095062,0.12013747147801554
-4.3565000000000005,32.98717905345087,32.28271389661345,0.0,0.7044651568374221,8.649915444480774,0.13745684325836033
-4.3065,33.7870909797913,31.274591986451664,0.0,2.512498993339637,8.747412858913385,0.16030501048033086
-4.2565,35.18392312675298,31.205718134857378,0.0,3.978204991895602,8.982809280129594,0.2013393981377788
-4.2065,37.97536746219001,32.803153647273575,0.0,5.172213814916432,9.544326811301588,0.28787227122669834
-4.156499999999999,42.63574049322568,36.45582523190416,0.0,6.179915261321526,10.524714801221648,0.47423041117028275
-4.1065000000000005,52.042867260932965,43.275610441319415,0.0,8.76725681961355,12.618230320539244,0.8505044913095686
-4.0565,64.45423957947948,53.377518341726486,0.0,11.076721237752992,15.379099606670062,1.3737669870638545
-4.0065,73.10556264361281,63.81947669275827,0.0,9.286085950854542,17.150102019243395,1.7794629925802168
-3.9565,81.12438640476616,73.33475792955335,0.0,7.789628475212808,18.658529081078242,2.0617085229900085
-3.9065000000000003,94.92809101604331,85.18098070464087,0.0,9.747110311402437,21.410493294560922,2.3678306626377412
-3.8565,104.98746333257378,92.66373535986364,0.0,12.323727972710145,23.239100225912196,2.872873544825508
-3.8064999999999998,103.84618322052279,92.56183247180165,0.0,11.284350748721138,22.185898213620746,4.817507345821417
-3.7565,100.0429058872482,92.29860570182973,0.0,7.744300185418467,20.14587017931519,8.51685147766133
-3.7065,95.6844682060828,89.68631644519908,0.0,5.998151760883715,18.305398123790326,10.68782447987191
-3.6565000000000003,91.63990315866991,84.68811329564798,0.0,6.951789863021929,17.392399958479174,8.64794022995245
-3.6065,96.60132236672683,81.79564408446014,0.0,14.805678282266697,18.437249552999273,5.610086429242852
